"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-629 0.29759525640346 2 18 "GO:0030282;GO:0031214" "biomineral tissue development" 0.519015433939378
487 0.306461652358978 2 29 "GO:0030301;GO:0015918" "sterol transport" 0.529781375392692
-363 0.17867361266792 2 91 "GO:0030307" "positive regulation of cell growth" 0.377386937824374
196 0.487874406460431 5 83 "GO:0030308" "negative regulation of cell growth" 0.695070544799743
1169 0.028759373578521 2 23 "GO:0030324" "lung development" 0.10639374906957
-774 0.053384631865743 2 41 "GO:0030326;GO:0035108;GO:0035113" "limb morphogenesis" 0.167753354956941
-489 0.29574971961916 6 30 "GO:0030330" "DNA damage response, signal transduction by p53 class mediator" 0.517658912911387
394 0.00244007485152561 5 407 "GO:0030334;GO:2000145;GO:0040012" "regulation of locomotion" 0.0185154543421162
465 0.00665731229192583 3 229 "GO:0030335;GO:2000147;GO:0040017" "positive regulation of locomotion" 0.0375140952146285
134 0.568008824350702 2 121 "GO:0030336;GO:2000146;GO:0040013" "negative regulation of locomotion" 0.755778036690544
-1381 0.0881468021601995 2 10 "GO:0030388" "fructose 1,6-bisphosphate metabolic process" 0.236148554232591
-657 0.39487932485013 2 11 "GO:0030431" "sleep" 0.620060362536565
-309 0.509780496829233 5 30 "GO:0030433" "ubiquitin-dependent ERAD pathway" 0.708449768846185
573 0.28331142150603 3 23 "GO:0030490;GO:0000462" "maturation of SSU-rRNA" 0.503476252057622
338 0.676206615720811 5 10 "GO:0030497" "fatty acid elongation" 0.825478917088796
-102 0.855194133456421 5 21 "GO:0030500;GO:0070167" "regulation of biomineral tissue development" 0.924848482779642
-482 0.223440135352471 8 42 "GO:0030509;GO:0141091;GO:0007178" "transforming growth factor beta receptor superfamily signaling pathway" 0.437222418700696
-202 0.567416115149557 4 53 "GO:0030510" "regulation of BMP signaling pathway" 0.755744463472563
-696 0.262806658575852 5 17 "GO:0030511;GO:1903846" "positive regulation of cellular response to transforming growth factor beta stimulus" 0.479478541704987
115 0.812272918770095 3 28 "GO:0030512" "negative regulation of transforming growth factor beta receptor signaling pathway" 0.897649176818448
-758 0.131352985072917 2 26 "GO:0030513" "positive regulation of BMP signaling pathway" 0.30694997649148
508 0.241725215488787 4 35 "GO:0030514;GO:0090288" "negative regulation of cellular response to growth factor stimulus" 0.457581892679341
-684 0.0704824240731318 2 46 "GO:0030516;GO:0061387" "regulation of extent of cell growth" 0.202428553440145
-331 0.451777223151889 2 34 "GO:0030518;GO:0043401" "steroid hormone mediated signaling pathway" 0.664653979549021
-1023 0.185326854153046 2 11 "GO:0030521" "androgen receptor signaling pathway" 0.388546332372673
-539 0.123229647081537 2 54 "GO:0030522" "intracellular receptor signaling pathway" 0.295994952657181
1343 9.69501303120691e-10 2 138 "GO:0030534" "adult behavior" 4.54494060143079e-08
49 0.949811262767241 2 11 "GO:0030536" "larval feeding behavior" 0.973501873695818
1474 0.000234583062129327 2 41 "GO:0030537;GO:0008345" "larval behavior" 0.00301236230263189
2322 3.85342056883002e-06 3 26 "GO:0030574;GO:0032963" "collagen metabolic process" 9.27251021562611e-05
175 0.820314986553821 3 11 "GO:0030575" "nuclear body organization" 0.902387859287294
-450 0.526902554172846 4 13 "GO:0030595" "leukocyte chemotaxis" 0.72172139599778
258 0.636984277396354 4 22 "GO:0030643;GO:0055062" "phosphate ion homeostasis" 0.80285507218409
721 0.00376244688446274 2 107 "GO:0030705;GO:0010970;GO:0099111" "microtubule-based transport" 0.0248135694528395
-784 0.0189853910375311 3 59 "GO:0030707" "follicle cell of egg chamber development" 0.0793583403149383
-876 0.147067476666105 3 18 "GO:0030717;GO:0061988" "oocyte karyosome formation" 0.32954465618722
377 0.233720813921394 2 66 "GO:0030718" "germ-line stem cell population maintenance" 0.44911388056406
-610 0.165444050319198 2 34 "GO:0030720;GO:0051674;GO:0008069;GO:0016325;GO:0030951" "oocyte localization involved in germarium-derived egg chamber formation" 0.357525128157425
-1353 0.0294337465569135 2 17 "GO:0030725;GO:0043063" "intercellular bridge organization" 0.107991122326258
1413 0.0192705166372019 2 18 "GO:0030727;GO:0010496" "germarium-derived female germ-line cyst formation" 0.0798807520649973
-46 0.954406942764492 3 10 "GO:0030728" "ovulation" 0.975591635715254
-336 0.132844138856996 4 133 "GO:0030833;GO:0008064;GO:0032271;GO:0030832" "regulation of protein polymerization" 0.308813485541372
548 0.143335737269884 4 47 "GO:0030834;GO:1901880;GO:1901879;GO:0043242" "regulation of protein depolymerization" 0.325970278696647
-715 0.429535673797894 5 8 "GO:0030836;GO:1901881" "positive regulation of protein depolymerization" 0.64536432073345
117 0.772687953408727 5 40 "GO:0030837;GO:0032272;GO:0030835;GO:0051693" "negative regulation of protein polymerization" 0.875997251084342
43 0.917315379153077 5 38 "GO:0030838" "positive regulation of actin filament polymerization" 0.95596932411934
234 0.380584255413431 2 93 "GO:0030855" "epithelial cell differentiation" 0.607978795579709
-129 0.7621525936977 2 36 "GO:0030856" "regulation of epithelial cell differentiation" 0.870447958494138
38 0.946441061750865 3 21 "GO:0030857" "negative regulation of epithelial cell differentiation" 0.971538845479078
2260 0.00146848622897625 3 13 "GO:0030859;GO:0035089;GO:0061162;GO:0061339" "polarized epithelial cell differentiation" 0.0129449726653319
-713 0.0221225786963837 2 68 "GO:0030866;GO:0030865" "cortical cytoskeleton organization" 0.088061710429271
214 0.695781444397743 2 22 "GO:0030900" "forebrain development" 0.835267116615848
-116 0.801038027992893 3 31 "GO:0030952" "establishment or maintenance of cytoskeleton polarity" 0.891725387175918
566 0.143397632897252 4 44 "GO:0030968" "endoplasmic reticulum unfolded protein response" 0.325970278696647
-469 0.450366116963668 5 17 "GO:0030970;GO:0032527;GO:1903513" "protein exit from endoplasmic reticulum" 0.664099521823342
383 0.653896750988004 5 9 "GO:0031017" "exocrine pancreas development" 0.813918867667092
-1107 0.0017015406663282 2 53 "GO:0031023" "microtubule organizing center organization" 0.0142470693409487
2243 5.95521873818328e-32 2 184 "GO:0031032" "actomyosin structure organization" 2.65106487494792e-29
1528 0.0170177200242193 2 16 "GO:0031034" "myosin filament assembly" 0.0729604015805614
-787 0.0128054844666173 2 66 "GO:0031047" "regulatory ncRNA-mediated gene silencing" 0.0599009614892028
-199 0.779901642362556 4 13 "GO:0031054" "pre-miRNA processing" 0.879299088063382
-423 0.0781416452655425 2 115 "GO:0031056" "regulation of histone modification" 0.216286356999237
-546 0.0731635064763961 3 71 "GO:0031060" "regulation of histone methylation" 0.207231946764002
-1356 0.00513868278820441 5 28 "GO:0031061" "negative regulation of histone methylation" 0.0310529903332443
-955 0.0135316280882157 6 44 "GO:0031062" "positive regulation of histone methylation" 0.0623696067721021
298 0.699560500621833 3 11 "GO:0031063" "regulation of histone deacetylation" 0.836335121159379
-526 0.086683769794914 2 70 "GO:0031099" "regeneration" 0.233635064704556
-947 0.0288589792349428 4 35 "GO:0031100" "animal organ regeneration" 0.106467311514547
-99 0.859348943659692 5 21 "GO:0031102;GO:0031103;GO:0061564" "neuron projection regeneration" 0.924848998024619
-622 0.420440668902176 4 11 "GO:0031109" "microtubule polymerization or depolymerization" 0.639155962798926
-1127 0.00838233468872458 4 36 "GO:0031113" "regulation of microtubule polymerization" 0.0443350810962047
791 0.115431447709532 7 26 "GO:0031114;GO:0007026;GO:0031111" "negative regulation of microtubule polymerization or depolymerization" 0.284113025247409
-700 0.199935825929178 2 22 "GO:0031116;GO:0031112" "positive regulation of microtubule polymerization or depolymerization" 0.405181025081058
684 0.354699455906708 2 12 "GO:0031118" "rRNA pseudouridine synthesis" 0.583735210552567
-290 0.469185795623577 2 41 "GO:0031122" "cytoplasmic microtubule organization" 0.678503118630522
-932 0.00029258584298506 2 100 "GO:0031123" "RNA 3'-end processing" 0.00368630559723158
-1103 0.0008804740591662 2 60 "GO:0031124" "mRNA 3'-end processing" 0.00874255097410007
-1027 0.0983073694227909 4 17 "GO:0031126;GO:0043144;GO:0043628;GO:0016074" "sno(s)RNA metabolic process" 0.254931052163373
-1037 0.00513116493838641 2 48 "GO:0031145" "anaphase-promoting complex-dependent catabolic process" 0.0310529903332443
-639 0.195136653032197 2 27 "GO:0031146" "SCF-dependent proteasomal ubiquitin-dependent protein catabolic process" 0.400359684585971
-1252 0.142582039626518 3 9 "GO:0031167" "rRNA methylation" 0.325576228846725
614 1.62974659420733e-05 2 336 "GO:0031175" "neuron projection development" 0.000323314986855474
-338 0.70931328110234 3 8 "GO:0031293" "membrane protein intracellular domain proteolysis" 0.84071429243294
-1451 0.0113260992639643 2 20 "GO:0031297;GO:0045005" "DNA-templated DNA replication maintenance of fidelity" 0.0550975548139395
-216 0.130607905329703 3 333 "GO:0031329" "regulation of cellular catabolic process" 0.305989879845642
-478 0.0701149077047224 3 95 "GO:0031330" "negative regulation of cellular catabolic process" 0.201589793842103
-18 0.931332452098564 3 159 "GO:0031331" "positive regulation of cellular catabolic process" 0.964581646105866
382 0.248817083964038 6 60 "GO:0031333" "negative regulation of protein-containing complex assembly" 0.464747859650475
-91 0.745194764797395 6 85 "GO:0031334" "positive regulation of protein-containing complex assembly" 0.858998390004928
1967 0.0056380438055698 3 13 "GO:0031340;GO:0031338" "regulation of vesicle fusion" 0.0332033849632858
-268 0.385645112308963 6 69 "GO:0031345" "negative regulation of cell projection organization" 0.613860604873206
-164 0.348183052689956 2 221 "GO:0031346" "positive regulation of cell projection organization" 0.575493152063659
-468 0.0778795412004264 2 94 "GO:0031348" "negative regulation of defense response" 0.21600857169921
-775 0.138283219492882 4 24 "GO:0031365" "N-terminal protein amino acid modification" 0.317860997646719
-332 0.126360138333977 3 141 "GO:0031396;GO:1903320" "regulation of protein modification by small protein conjugation or removal" 0.299740612335748
-287 0.415905344479118 3 53 "GO:0031397;GO:1903321" "negative regulation of protein modification by small protein conjugation or removal" 0.634427855570374
-360 0.192309545249484 5 87 "GO:0031398;GO:1903322" "positive regulation of protein modification by small protein conjugation or removal" 0.397876681147461
-677 3.38664278903572e-05 3 253 "GO:0031400" "negative regulation of protein modification process" 0.000603048192634294
-257 0.0505787090068275 2 397 "GO:0031401" "positive regulation of protein modification process" 0.162179750008687
183 0.731715003354234 3 23 "GO:0031440" "regulation of mRNA 3'-end processing" 0.850853623839425
-1595 0.0158786308558156 6 15 "GO:0031453;GO:0031445;GO:0120263;GO:0120261;GO:1905269;GO:0090309;GO:0090308" "positive regulation of heterochromatin organization" 0.0697562878550715
645 0.0517966316955188 2 60 "GO:0031503" "protein-containing complex localization" 0.164505116835589
-1138 0.0236445809999392 5 26 "GO:0031507" "heterochromatin formation" 0.0923135556308462
-783 0.252486567371407 2 14 "GO:0031529" "ruffle organization" 0.468002513149915
503 0.298917297963039 -1 28 "GO:0031532" "obsolete actin cytoskeleton reorganization" 0.52047464332417
-404 0.600810722779433 6 11 "GO:0031554" "regulation of termination of DNA-templated transcription" 0.779769407455717
-1367 9.64509304177289e-07 5 85 "GO:0031570;GO:0042770;GO:0000077" "signal transduction in response to DNA damage" 2.8002221211495e-05
-897 0.117382393586623 4 20 "GO:0031571;GO:0044819;GO:0006977" "mitotic G1 DNA damage checkpoint signaling" 0.287113894935778
-1934 0.00890124871796342 2 12 "GO:0031573" "mitotic intra-S DNA damage checkpoint signaling" 0.0462553216452924
1733 2.89336270351131e-06 2 48 "GO:0031589" "cell-substrate adhesion" 7.15571461210992e-05
488 0.394311132780549 2 20 "GO:0031623" "receptor internalization" 0.619532373915792
874 0.280255398145352 3 10 "GO:0031629;GO:0099500" "vesicle fusion to plasma membrane" 0.499707722594283
1835 0.00314880222775253 6 17 "GO:0031638" "zymogen activation" 0.0223088879319019
1545 0.0564724784945785 2 10 "GO:0031639" "plasminogen activation" 0.174581007012754
127 0.820051455531493 4 21 "GO:0031641" "regulation of myelination" 0.902387859287294
998 0.00306475921833469 5 58 "GO:0031644" "regulation of nervous system process" 0.021864190235121
714 0.377733651507881 2 10 "GO:0031645" "negative regulation of nervous system process" 0.604509636415548
1422 0.00553411270471421 2 25 "GO:0031646" "positive regulation of nervous system process" 0.032848033409537
85 0.853328512163927 2 31 "GO:0031648" "protein destabilization" 0.92351720258908
-255 0.765610213294198 3 9 "GO:0031664" "regulation of lipopolysaccharide-mediated signaling pathway" 0.871673009253539
-47 0.766685902861241 4 272 "GO:0031667;GO:0009991" "response to extracellular stimulus" 0.872525797418992
-46 0.939562916713104 2 18 "GO:0031670" "cellular response to nutrient" 0.968199286474036
-2089 0.00327068343438994 2 13 "GO:0031915" "positive regulation of synaptic plasticity" 0.0230057706858822
-454 0.428461548781767 2 20 "GO:0031952;GO:0031954" "regulation of protein autophosphorylation" 0.645240647077819
-282 0.432405184765901 2 51 "GO:0031960;GO:0051384" "response to corticosteroid" 0.648486383217137
-204 0.501344824251987 2 72 "GO:0032006" "regulation of TOR signaling" 0.704387673918523
170 0.686674855721686 4 37 "GO:0032007" "negative regulation of TOR signaling" 0.83141819566302
246 0.502644292957209 2 49 "GO:0032024;GO:0090277;GO:0002793" "positive regulation of peptide hormone secretion" 0.704387673918523
1 0.998492222952637 2 18 "GO:0032048" "cardiolipin metabolic process" 0.999428656769759
-470 0.542572066010956 3 11 "GO:0032069" "regulation of nuclease activity" 0.737830401864808
-915 0.0193740795533298 2 43 "GO:0032088" "negative regulation of NF-kappaB transcription factor activity" 0.080064665087467
-590 0.19336665603875 2 32 "GO:0032091" "negative regulation of protein binding" 0.398520322746529
-210 0.574093203127928 2 47 "GO:0032092" "positive regulation of protein binding" 0.759862708401732
216 0.098403527042375 4 401 "GO:0032101" "regulation of response to external stimulus" 0.254932900805222
-322 0.145777088748094 2 136 "GO:0032102" "negative regulation of response to external stimulus" 0.328029152524144
601 0.00186679612758386 5 179 "GO:0032103" "positive regulation of response to external stimulus" 0.0152018672462698
237 0.574490419752112 2 37 "GO:0032147" "activation of protein kinase activity" 0.759995018440104
1253 0.121887337137623 2 10 "GO:0032148" "activation of protein kinase B activity" 0.294359021242849
-2472 0.000500964513769681 5 13 "GO:0032201" "telomere maintenance via semi-conservative replication" 0.0056698144757577
-234 0.524066450762895 4 49 "GO:0032204" "regulation of telomere maintenance" 0.719187927976598
-655 0.241143003009689 3 21 "GO:0032205" "negative regulation of telomere maintenance" 0.457115467429347
514 0.306642458389031 3 26 "GO:0032206" "positive regulation of telomere maintenance" 0.529781375392692
417 0.364665339796554 5 31 "GO:0032210;GO:1904356" "regulation of telomere maintenance via telomere lengthening" 0.593191913883432
1045 0.0682253559826531 5 20 "GO:0032212;GO:1904358" "positive regulation of telomere maintenance via telomere lengthening" 0.198291540619876
-1597 0.012639610874551 2 16 "GO:0032228" "regulation of synaptic transmission, GABAergic" 0.0593328658100628
-94 0.785625105149002 2 55 "GO:0032273" "positive regulation of protein polymerization" 0.882424161418412
2292 0.00726036961425975 2 9 "GO:0032303" "regulation of icosanoid secretion" 0.0397706437255624
364 0.582081348068474 2 15 "GO:0032330;GO:0061035" "regulation of cartilage development" 0.764317577710894
-475 0.487461319649295 2 14 "GO:0032350" "regulation of hormone metabolic process" 0.695070544799743
-1069 0.00472131024884016 3 46 "GO:0032355" "response to estradiol" 0.0293949505115371
457 0.402801649604248 4 22 "GO:0032365;GO:0032366" "intracellular lipid transport" 0.626368782574008
